trade_id,run_id,entry_time,exit_time,entry_ts,exit_ts,side,direction,entry_price,exit_price,units,pnl_bps,pnl_currency,entry_prob_long,entry_prob_short,exit_prob_close,entry_p_long,entry_p_profitable,entry_policy_version,exit_reason,primary_exit_reason,bars_held,session,vol_regime,trend_regime,session_entry,vol_regime_entry,session_exit,vol_regime_exit,farm_entry_session,farm_entry_vol_regime,farm_guard_version,vol_bucket,atr_bps,notes,policy_name,model_name,exit_profile,extra
SIM-1765191020-000148,replay_20251208_104904,2025-01-07T01:50:00+00:00,,,,long,,2640.460,,1,,,0.8966,0.1034,,,,,,,,,,,ASIA,MEDIUM,,,,,,HIGH,7.14,replay;atr_regime=MEDIUM;brain_trend_regime=TREND_UP;brain_vol_regime=MEDIUM;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_DIAG,ENTRY_V9,FARM_EXIT_V2_RULES_DIAG,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_DIAG"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""MEDIUM"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.555, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": 0.0050000000000000044}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": 0.005, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.555, ""margin_min_long"": 0.0825, ""margin_min_short"": 0.10250000000000001, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""MEDIUM"", ""vol_regime"": ""MEDIUM"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765191020-000148""}"
SIM-1765191020-000149,replay_20251208_104904,2025-01-07T02:15:00+00:00,,,,long,,2638.830,,1,,,0.8917,0.1083,,,,,,,,,,,ASIA,MEDIUM,,,,,,MID,6.58,replay;atr_regime=MEDIUM;brain_trend_regime=TREND_UP;brain_vol_regime=MEDIUM;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_DIAG,ENTRY_V9,FARM_EXIT_V2_RULES_DIAG,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_DIAG"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""MEDIUM"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.555, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": 0.0050000000000000044}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": 0.005, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.555, ""margin_min_long"": 0.0825, ""margin_min_short"": 0.10250000000000001, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""MEDIUM"", ""vol_regime"": ""MEDIUM"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765191020-000149""}"
SIM-1765191020-000150,replay_20251208_104904,2025-01-07T02:20:00+00:00,,,,long,,2637.580,,1,,,0.8899,0.1101,,,,,,,,,,,ASIA,MEDIUM,,,,,,MID,6.41,replay;atr_regime=MEDIUM;brain_trend_regime=TREND_UP;brain_vol_regime=MEDIUM;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_DIAG,ENTRY_V9,FARM_EXIT_V2_RULES_DIAG,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_DIAG"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""MEDIUM"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.555, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": 0.0050000000000000044}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": 0.005, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.555, ""margin_min_long"": 0.0825, ""margin_min_short"": 0.10250000000000001, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""MEDIUM"", ""vol_regime"": ""MEDIUM"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765191020-000150""}"
SIM-1765191021-000151,replay_20251208_104904,2025-01-07T02:25:00+00:00,,,,long,,2638.430,,1,,,0.9007,0.0993,,,,,,,,,,,ASIA,MEDIUM,,,,,,MID,6.34,replay;atr_regime=MEDIUM;brain_trend_regime=TREND_UP;brain_vol_regime=MEDIUM;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_DIAG,ENTRY_V9,FARM_EXIT_V2_RULES_DIAG,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_DIAG"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""MEDIUM"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.555, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": 0.0050000000000000044}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": 0.005, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.555, ""margin_min_long"": 0.0825, ""margin_min_short"": 0.10250000000000001, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""MEDIUM"", ""vol_regime"": ""MEDIUM"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765191021-000151""}"
SIM-1765191021-000152,replay_20251208_104904,2025-01-07T02:30:00+00:00,,,,long,,2637.610,,1,,,0.8903,0.1097,,,,,,,,,,,ASIA,MEDIUM,,,,,,MID,5.92,replay;atr_regime=MEDIUM;brain_trend_regime=TREND_UP;brain_vol_regime=MEDIUM;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_DIAG,ENTRY_V9,FARM_EXIT_V2_RULES_DIAG,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_DIAG"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""MEDIUM"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.555, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": 0.0050000000000000044}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": 0.005, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.555, ""margin_min_long"": 0.0825, ""margin_min_short"": 0.10250000000000001, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""MEDIUM"", ""vol_regime"": ""MEDIUM"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765191021-000152""}"
SIM-1765191021-000153,replay_20251208_104904,2025-01-07T02:35:00+00:00,,,,long,,2638.660,,1,,,0.8989,0.1011,,,,,,,,,,,ASIA,MEDIUM,,,,,,MID,5.65,replay;atr_regime=MEDIUM;brain_trend_regime=TREND_UP;brain_vol_regime=MEDIUM;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_DIAG,ENTRY_V9,FARM_EXIT_V2_RULES_DIAG,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_DIAG"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""MEDIUM"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.555, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": 0.0050000000000000044}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": 0.005, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.555, ""margin_min_long"": 0.0825, ""margin_min_short"": 0.10250000000000001, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""MEDIUM"", ""vol_regime"": ""MEDIUM"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765191021-000153""}"
SIM-1765191021-000154,replay_20251208_104904,2025-01-07T02:40:00+00:00,,,,long,,2638.090,,1,,,0.8809,0.1191,,,,,,,,,,,ASIA,MEDIUM,,,,,,MID,5.43,replay;atr_regime=MEDIUM;brain_trend_regime=TREND_UP;brain_vol_regime=MEDIUM;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_DIAG,ENTRY_V9,FARM_EXIT_V2_RULES_DIAG,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_DIAG"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""MEDIUM"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.555, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": 0.0050000000000000044}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": 0.005, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.555, ""margin_min_long"": 0.0825, ""margin_min_short"": 0.10250000000000001, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""MEDIUM"", ""vol_regime"": ""MEDIUM"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765191021-000154""}"
SIM-1765191021-000155,replay_20251208_104904,2025-01-07T02:45:00+00:00,,,,long,,2638.970,,1,,,0.8881,0.1119,,,,,,,,,,,ASIA,MEDIUM,,,,,,MID,5.38,replay;atr_regime=MEDIUM;brain_trend_regime=TREND_UP;brain_vol_regime=MEDIUM;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_DIAG,ENTRY_V9,FARM_EXIT_V2_RULES_DIAG,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_DIAG"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""MEDIUM"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.555, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": 0.0050000000000000044}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": 0.005, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.555, ""margin_min_long"": 0.0825, ""margin_min_short"": 0.10250000000000001, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""MEDIUM"", ""vol_regime"": ""MEDIUM"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765191021-000155""}"
SIM-1765191022-000156,replay_20251208_104904,2025-01-07T02:50:00+00:00,,,,long,,2639.180,,1,,,0.8659,0.1341,,,,,,,,,,,ASIA,MEDIUM,,,,,,MID,5.08,replay;atr_regime=MEDIUM;brain_trend_regime=TREND_UP;brain_vol_regime=MEDIUM;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_DIAG,ENTRY_V9,FARM_EXIT_V2_RULES_DIAG,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_DIAG"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""MEDIUM"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.555, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": 0.0050000000000000044}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": 0.005, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.555, ""margin_min_long"": 0.0825, ""margin_min_short"": 0.10250000000000001, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""MEDIUM"", ""vol_regime"": ""MEDIUM"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765191022-000156""}"
SIM-1765191022-000157,replay_20251208_104904,2025-01-07T02:55:00+00:00,,,,long,,2638.830,,1,,,0.8559,0.1441,,,,,,,,,,,ASIA,MEDIUM,,,,,,MID,4.88,replay;atr_regime=MEDIUM;brain_trend_regime=TREND_UP;brain_vol_regime=MEDIUM;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_DIAG,ENTRY_V9,FARM_EXIT_V2_RULES_DIAG,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_DIAG"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""MEDIUM"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.555, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": 0.0050000000000000044}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": 0.005, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.555, ""margin_min_long"": 0.0825, ""margin_min_short"": 0.10250000000000001, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""MEDIUM"", ""vol_regime"": ""MEDIUM"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765191022-000157""}"
SIM-1765191022-000158,replay_20251208_104904,2025-01-07T03:00:00+00:00,,,,long,,2638.770,,1,,,0.8510,0.1490,,,,,,,,,,,ASIA,LOW,,,,,,MID,4.69,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_DIAG,ENTRY_V9,FARM_EXIT_V2_RULES_DIAG,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_DIAG"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765191022-000158""}"
SIM-1765191022-000159,replay_20251208_104904,2025-01-07T03:05:00+00:00,,,,long,,2638.140,,1,,,0.8471,0.1529,,,,,,,,,,,ASIA,LOW,,,,,,MID,4.53,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_DIAG,ENTRY_V9,FARM_EXIT_V2_RULES_DIAG,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_DIAG"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765191022-000159""}"
SIM-1765191023-000160,replay_20251208_104904,2025-01-07T03:10:00+00:00,,,,long,,2639.030,,1,,,0.8571,0.1429,,,,,,,,,,,ASIA,LOW,,,,,,MID,4.51,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_DIAG,ENTRY_V9,FARM_EXIT_V2_RULES_DIAG,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_DIAG"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765191023-000160""}"
SIM-1765191023-000161,replay_20251208_104904,2025-01-07T03:15:00+00:00,,,,long,,2639.140,,1,,,0.8539,0.1461,,,,,,,,,,,ASIA,LOW,,,,,,LOW,4.35,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_DIAG,ENTRY_V9,FARM_EXIT_V2_RULES_DIAG,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_DIAG"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765191023-000161""}"
SIM-1765191023-000162,replay_20251208_104904,2025-01-07T03:20:00+00:00,,,,long,,2639.130,,1,,,0.8473,0.1527,,,,,,,,,,,ASIA,LOW,,,,,,LOW,4.18,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_DIAG,ENTRY_V9,FARM_EXIT_V2_RULES_DIAG,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_DIAG"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765191023-000162""}"
SIM-1765191023-000163,replay_20251208_104904,2025-01-07T03:25:00+00:00,,,,long,,2639.080,,1,,,0.8502,0.1498,,,,,,,,,,,ASIA,LOW,,,,,,LOW,4.05,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_DIAG,ENTRY_V9,FARM_EXIT_V2_RULES_DIAG,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_DIAG"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765191023-000163""}"
SIM-1765191024-000164,replay_20251208_104904,2025-01-07T03:30:00+00:00,,,,long,,2639.710,,1,,,0.8571,0.1429,,,,,,,,,,,ASIA,LOW,,,,,,LOW,4.07,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_DIAG,ENTRY_V9,FARM_EXIT_V2_RULES_DIAG,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_DIAG"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765191024-000164""}"
